ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 16:06] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4680.45, Accuracy = 0.15, Loss = 2.301
[2019-11-28 16:31] Train Step 8540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2352.04, Accuracy = 0.08, Loss = 2.304
[2019-11-28 16:31] Train Step 8550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.86, Accuracy = 0.07, Loss = 2.303
[2019-11-28 16:31] Train Step 8560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2352.10, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:31] Train Step 8570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2431.56, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:31] Train Step 8580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2348.99, Accuracy = 0.13, Loss = 2.301
[2019-11-28 16:32] Train Step 8590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2388.83, Accuracy = 0.08, Loss = 2.301
[2019-11-28 16:32] Train Step 8600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2380.03, Accuracy = 0.18, Loss = 2.301
[2019-11-28 16:32] Train Step 8610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2376.30, Accuracy = 0.12, Loss = 2.304
[2019-11-28 16:32] Train Step 8620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2350.02, Accuracy = 0.15, Loss = 2.302
[2019-11-28 16:32] Train Step 8630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2348.21, Accuracy = 0.16, Loss = 2.301
[2019-11-28 16:32] Train Step 8640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2313.69, Accuracy = 0.12, Loss = 2.301
[2019-11-28 16:32] Train Step 8650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2395.08, Accuracy = 0.14, Loss = 2.301
[2019-11-28 16:32] Train Step 8660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2364.57, Accuracy = 0.14, Loss = 2.301
[2019-11-28 16:32] Train Step 8670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.07, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:32] Train Step 8680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2375.11, Accuracy = 0.12, Loss = 2.303
[2019-11-28 16:32] Train Step 8690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2395.39, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 8700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.34, Accuracy = 0.11, Loss = 2.302
[2019-11-28 16:32] Train Step 8710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.78, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2405.40, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 8730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.22, Accuracy = 0.12, Loss = 2.301
[2019-11-28 16:32] Train Step 8740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2361.33, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:32] Train Step 8750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2448.80, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 8760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2295.78, Accuracy = 0.13, Loss = 2.302
[2019-11-28 16:32] Train Step 8770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2328.16, Accuracy = 0.06, Loss = 2.304
[2019-11-28 16:32] Train Step 8780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2319.86, Accuracy = 0.07, Loss = 2.304
[2019-11-28 16:32] Train Step 8790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2380.27, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 8800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.56, Accuracy = 0.13, Loss = 2.303
[2019-11-28 16:32] Train Step 8810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.53, Accuracy = 0.07, Loss = 2.303
[2019-11-28 16:32] Train Step 8820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.37, Accuracy = 0.11, Loss = 2.302
[2019-11-28 16:32] Train Step 8830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2355.98, Accuracy = 0.15, Loss = 2.301
[2019-11-28 16:32] Train Step 8840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.68, Accuracy = 0.11, Loss = 2.301
[2019-11-28 16:32] Train Step 8850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.45, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.44, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2359.45, Accuracy = 0.11, Loss = 2.304
[2019-11-28 16:32] Train Step 8880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.56, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:32] Train Step 8890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.09, Accuracy = 0.11, Loss = 2.302
[2019-11-28 16:32] Train Step 8900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2388.75, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.74, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.93, Accuracy = 0.04, Loss = 2.303
[2019-11-28 16:32] Train Step 8930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.62, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:32] Train Step 8940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.19, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 8950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2351.04, Accuracy = 0.09, Loss = 2.304
[2019-11-28 16:32] Train Step 8960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.66, Accuracy = 0.13, Loss = 2.301
[2019-11-28 16:32] Train Step 8970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.45, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 8980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.11, Accuracy = 0.12, Loss = 2.304
[2019-11-28 16:32] Train Step 8990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2370.12, Accuracy = 0.14, Loss = 2.303
[2019-11-28 16:32] Train Step 9000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.62, Accuracy = 0.14, Loss = 2.302
[2019-11-28 16:32] Train Step 9010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2401.84, Accuracy = 0.05, Loss = 2.305
[2019-11-28 16:32] Train Step 9020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.14, Accuracy = 0.08, Loss = 2.305
[2019-11-28 16:32] Train Step 9030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.43, Accuracy = 0.13, Loss = 2.299
[2019-11-28 16:32] Train Step 9040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2335.96, Accuracy = 0.15, Loss = 2.302
[2019-11-28 16:32] Train Step 9050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2390.56, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:32] Train Step 9060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.80, Accuracy = 0.08, Loss = 2.302
[2019-11-28 16:32] Train Step 9070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2335.20, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 9080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.27, Accuracy = 0.05, Loss = 2.307
[2019-11-28 16:32] Train Step 9090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2364.91, Accuracy = 0.09, Loss = 2.304
[2019-11-28 16:32] Train Step 9100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.96, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 9110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2294.83, Accuracy = 0.07, Loss = 2.304
[2019-11-28 16:32] Train Step 9120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2393.32, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2640.37, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2383.97, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2285.96, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 9160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2404.66, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2378.72, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2401.54, Accuracy = 0.05, Loss = 2.304
[2019-11-28 16:32] Train Step 9190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2376.87, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 9200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.22, Accuracy = 0.05, Loss = 2.303
[2019-11-28 16:32] Train Step 9210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2327.18, Accuracy = 0.05, Loss = 2.304
[2019-11-28 16:32] Train Step 9220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2384.33, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2345.22, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2379.29, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.86, Accuracy = 0.09, Loss = 2.301
[2019-11-28 16:32] Train Step 9260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2370.53, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2397.45, Accuracy = 0.06, Loss = 2.304
[2019-11-28 16:32] Train Step 9280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.64, Accuracy = 0.16, Loss = 2.301
[2019-11-28 16:32] Train Step 9290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.72, Accuracy = 0.15, Loss = 2.302
[2019-11-28 16:32] Train Step 9300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.53, Accuracy = 0.07, Loss = 2.304
[2019-11-28 16:32] Train Step 9310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2411.15, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 9320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.10, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2312.03, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2386.84, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2346.31, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2283.15, Accuracy = 0.06, Loss = 2.303
[2019-11-28 16:32] Train Step 9370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2322.63, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:32] Train Step 9380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2373.68, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.12, Accuracy = 0.13, Loss = 2.302
[2019-11-28 16:32] Train Step 9400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2315.21, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:32] Train Step 9410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.68, Accuracy = 0.07, Loss = 2.304
[2019-11-28 16:32] Train Step 9420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2295.71, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:32] Train Step 9430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2344.55, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2302.56, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.33, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 9460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2383.65, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:32] Train Step 9470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2326.99, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:32] Train Step 9480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.19, Accuracy = 0.08, Loss = 2.301
[2019-11-28 16:32] Train Step 9490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.03, Accuracy = 0.14, Loss = 2.303
[2019-11-28 16:32] Train Step 9500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.23, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:32] Train Step 9510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.86, Accuracy = 0.08, Loss = 2.304
[2019-11-28 16:32] Train Step 9520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.93, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2428.94, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.45, Accuracy = 0.11, Loss = 2.302
[2019-11-28 16:32] Train Step 9550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.25, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:32] Train Step 9560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.14, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:32] Train Step 9570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.37, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 9580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2394.50, Accuracy = 0.06, Loss = 2.303
[2019-11-28 16:32] Train Step 9590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.38, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:32] Train Step 9600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2327.21, Accuracy = 0.16, Loss = 2.301
[2019-11-28 16:32] Train Step 9610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2366.71, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:32] Train Step 9620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2294.89, Accuracy = 0.15, Loss = 2.302
[2019-11-28 16:32] Train Step 9630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2328.77, Accuracy = 0.12, Loss = 2.303
[2019-11-28 16:32] Train Step 9640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2607.84, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:33] Train Step 9650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2368.92, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:33] Train Step 9660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.11, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:33] Train Step 9670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2428.29, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:33] Train Step 9680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.63, Accuracy = 0.06, Loss = 2.303
[2019-11-28 16:33] Train Step 9690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.02, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:33] Train Step 9700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2316.01, Accuracy = 0.07, Loss = 2.303
[2019-11-28 16:33] Train Step 9710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2391.88, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:33] Train Step 9720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2417.05, Accuracy = 0.12, Loss = 2.303
[2019-11-28 16:33] Train Step 9730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.07, Accuracy = 0.11, Loss = 2.303
[2019-11-28 16:33] Train Step 9740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2341.57, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:33] Train Step 9750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.98, Accuracy = 0.09, Loss = 2.302
[2019-11-28 16:33] Train Step 9760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2343.55, Accuracy = 0.14, Loss = 2.302
[2019-11-28 16:33] Train Step 9770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2368.86, Accuracy = 0.09, Loss = 2.301
[2019-11-28 16:33] Train Step 9780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2397.55, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:33] Train Step 9790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2356.34, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:33] Train Step 9800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2326.29, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:33] Train Step 9810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2288.14, Accuracy = 0.07, Loss = 2.303
[2019-11-28 16:33] Train Step 9820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2314.07, Accuracy = 0.12, Loss = 2.301
[2019-11-28 16:33] Train Step 9830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2427.80, Accuracy = 0.15, Loss = 2.303
[2019-11-28 16:33] Train Step 9840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2400.22, Accuracy = 0.15, Loss = 2.300
[2019-11-28 16:33] Train Step 9850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2407.98, Accuracy = 0.10, Loss = 2.301
[2019-11-28 16:33] Train Step 9860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2380.13, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:33] Train Step 9870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.99, Accuracy = 0.12, Loss = 2.302
[2019-11-28 16:33] Train Step 9880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.27, Accuracy = 0.13, Loss = 2.303
[2019-11-28 16:33] Train Step 9890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2371.09, Accuracy = 0.06, Loss = 2.302
[2019-11-28 16:33] Train Step 9900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2431.27, Accuracy = 0.08, Loss = 2.303
[2019-11-28 16:33] Train Step 9910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2366.26, Accuracy = 0.19, Loss = 2.300
[2019-11-28 16:33] Train Step 9920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2314.39, Accuracy = 0.13, Loss = 2.302
[2019-11-28 16:33] Train Step 9930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2343.39, Accuracy = 0.11, Loss = 2.302
[2019-11-28 16:33] Train Step 9940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2322.27, Accuracy = 0.10, Loss = 2.301
[2019-11-28 16:33] Train Step 9950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2384.93, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:33] Train Step 9960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2399.16, Accuracy = 0.13, Loss = 2.303
[2019-11-28 16:33] Train Step 9970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2430.75, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:33] Train Step 9980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2380.17, Accuracy = 0.07, Loss = 2.304
[2019-11-28 16:33] Train Step 9990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2395.13, Accuracy = 0.12, Loss = 2.303
[2019-11-28 16:33] Train Step 10000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2288.82, Accuracy = 0.11, Loss = 2.303
----------------------------------------------INPUT LENGTH  25  iteration  1  ------------------------

[2019-11-28 16:33] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2287.63, Accuracy = 0.10, Loss = 2.320
[2019-11-28 16:33] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2416.68, Accuracy = 0.09, Loss = 2.317
[2019-11-28 16:33] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2322.40, Accuracy = 0.12, Loss = 2.306
[2019-11-28 16:33] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.87, Accuracy = 0.11, Loss = 2.298
[2019-11-28 16:33] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2308.92, Accuracy = 0.09, Loss = 2.309
[2019-11-28 16:33] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2420.29, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:33] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2419.60, Accuracy = 0.08, Loss = 2.301
[2019-11-28 16:33] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2396.09, Accuracy = 0.05, Loss = 2.313
[2019-11-28 16:33] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2382.58, Accuracy = 0.12, Loss = 2.299
[2019-11-28 16:33] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.03, Accuracy = 0.13, Loss = 2.301
[2019-11-28 16:33] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2416.24, Accuracy = 0.06, Loss = 2.305
[2019-11-28 16:33] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2383.77, Accuracy = 0.09, Loss = 2.301
