ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8762.09, Accuracy = 0.09, Loss = 2.304
[2019-11-27 17:33] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14754.47, Accuracy = 0.59, Loss = 1.502
[2019-11-27 17:33] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14752.04, Accuracy = 0.88, Loss = 0.271
[2019-11-27 17:33] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14591.66, Accuracy = 0.84, Loss = 0.320
[2019-11-27 17:33] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14710.81, Accuracy = 0.67, Loss = 0.383
[2019-11-27 17:33] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14824.55, Accuracy = 0.83, Loss = 0.290
[2019-11-27 17:33] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14722.91, Accuracy = 0.88, Loss = 0.273
[2019-11-27 17:33] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14877.13, Accuracy = 0.79, Loss = 0.315
[2019-11-27 17:33] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14779.65, Accuracy = 0.88, Loss = 0.294
[2019-11-27 17:33] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14800.84, Accuracy = 0.92, Loss = 0.231
[2019-11-27 17:33] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14861.48, Accuracy = 0.91, Loss = 0.215
[2019-11-27 17:33] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14743.53, Accuracy = 0.95, Loss = 0.211
[2019-11-27 17:33] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14800.03, Accuracy = 0.88, Loss = 0.247
[2019-11-27 17:33] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14733.01, Accuracy = 0.87, Loss = 0.235
[2019-11-27 17:33] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14775.59, Accuracy = 0.88, Loss = 0.248
[2019-11-27 17:33] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14655.39, Accuracy = 0.81, Loss = 0.265
[2019-11-27 17:33] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14925.93, Accuracy = 1.00, Loss = 0.132
[2019-11-27 17:33] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14726.95, Accuracy = 0.74, Loss = 0.481
[2019-11-27 17:33] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14738.27, Accuracy = 0.80, Loss = 0.319
[2019-11-27 17:33] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14795.13, Accuracy = 0.88, Loss = 0.255
[2019-11-27 17:33] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14802.47, Accuracy = 0.89, Loss = 0.199
[2019-11-27 17:33] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14890.33, Accuracy = 0.88, Loss = 0.255
[2019-11-27 17:33] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14740.70, Accuracy = 0.82, Loss = 0.303
[2019-11-27 17:33] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14746.77, Accuracy = 0.96, Loss = 0.194
[2019-11-27 17:33] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14727.35, Accuracy = 0.95, Loss = 0.136
[2019-11-27 17:33] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14787.80, Accuracy = 0.91, Loss = 0.233
[2019-11-27 17:33] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14935.48, Accuracy = 0.92, Loss = 0.137
[2019-11-27 17:33] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14754.06, Accuracy = 0.91, Loss = 0.216
[2019-11-27 17:33] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14866.83, Accuracy = 0.91, Loss = 0.194
[2019-11-27 17:33] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14730.99, Accuracy = 0.94, Loss = 0.165
[2019-11-27 17:33] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14747.58, Accuracy = 0.93, Loss = 0.180
[2019-11-27 17:33] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14820.86, Accuracy = 0.85, Loss = 0.178
[2019-11-27 17:33] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15102.70, Accuracy = 1.00, Loss = 0.092
[2019-11-27 17:33] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14835.61, Accuracy = 0.80, Loss = 0.426
[2019-11-27 17:33] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14898.18, Accuracy = 0.90, Loss = 0.180
[2019-11-27 17:33] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14840.53, Accuracy = 0.96, Loss = 0.131
[2019-11-27 17:33] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14838.89, Accuracy = 0.91, Loss = 0.165
[2019-11-27 17:33] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15070.48, Accuracy = 0.92, Loss = 0.149
[2019-11-27 17:33] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14916.40, Accuracy = 0.89, Loss = 0.192
[2019-11-27 17:33] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14945.05, Accuracy = 0.99, Loss = 0.104
[2019-11-27 17:33] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14634.62, Accuracy = 0.93, Loss = 0.136
[2019-11-27 17:33] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10657.70, Accuracy = 0.81, Loss = 0.617
[2019-11-27 17:33] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14849.56, Accuracy = 0.89, Loss = 0.279
[2019-11-27 17:33] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14803.70, Accuracy = 0.99, Loss = 0.095
[2019-11-27 17:33] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14902.73, Accuracy = 1.00, Loss = 0.068
[2019-11-27 17:33] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14780.87, Accuracy = 1.00, Loss = 0.064
[2019-11-27 17:33] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14670.61, Accuracy = 0.82, Loss = 0.333
[2019-11-27 17:33] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14847.92, Accuracy = 0.91, Loss = 0.153
[2019-11-27 17:33] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14894.88, Accuracy = 0.88, Loss = 0.268
[2019-11-27 17:33] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15092.51, Accuracy = 1.00, Loss = 0.055
[2019-11-27 17:33] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15052.31, Accuracy = 0.81, Loss = 0.352
[2019-11-27 17:33] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15089.54, Accuracy = 0.84, Loss = 0.255
[2019-11-27 17:33] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15342.24, Accuracy = 0.97, Loss = 0.087
[2019-11-27 17:33] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15175.70, Accuracy = 0.89, Loss = 0.200
[2019-11-27 17:33] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15186.87, Accuracy = 0.89, Loss = 0.138
[2019-11-27 17:33] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15014.85, Accuracy = 0.91, Loss = 0.116
[2019-11-27 17:33] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15095.06, Accuracy = 0.70, Loss = 0.475
[2019-11-27 17:33] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15296.34, Accuracy = 1.00, Loss = 0.024
[2019-11-27 17:33] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15253.75, Accuracy = 1.00, Loss = 0.023
[2019-11-27 17:33] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15365.51, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:33] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15427.33, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:33] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15305.93, Accuracy = 1.00, Loss = 0.015
[2019-11-27 17:33] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15354.08, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:33] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15330.41, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:33] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15237.73, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:33] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15395.03, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:33] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15272.41, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:33] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15383.12, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:33] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15418.46, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:33] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15280.23, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:33] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15384.44, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:33] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15241.62, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:33] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15340.92, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  10 ------------------------

[2019-11-27 17:33] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7603.97, Accuracy = 0.10, Loss = 2.335
[2019-11-27 17:33] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14368.67, Accuracy = 0.16, Loss = 2.162
[2019-11-27 17:33] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14811.05, Accuracy = 0.24, Loss = 2.002
[2019-11-27 17:33] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14644.20, Accuracy = 0.27, Loss = 1.983
[2019-11-27 17:33] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14725.33, Accuracy = 0.19, Loss = 1.832
[2019-11-27 17:33] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14825.36, Accuracy = 0.24, Loss = 1.665
[2019-11-27 17:33] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14870.53, Accuracy = 0.27, Loss = 1.546
[2019-11-27 17:33] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14826.18, Accuracy = 0.36, Loss = 1.435
[2019-11-27 17:33] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14751.23, Accuracy = 0.34, Loss = 1.485
[2019-11-27 17:33] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14792.28, Accuracy = 0.34, Loss = 1.338
[2019-11-27 17:33] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14891.98, Accuracy = 0.55, Loss = 1.227
[2019-11-27 17:33] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14872.18, Accuracy = 0.48, Loss = 1.186
[2019-11-27 17:33] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14850.79, Accuracy = 0.36, Loss = 1.274
[2019-11-27 17:33] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14821.68, Accuracy = 0.38, Loss = 1.230
[2019-11-27 17:33] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14831.10, Accuracy = 0.12, Loss = 1.370
[2019-11-27 17:33] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14740.70, Accuracy = 0.19, Loss = 1.332
[2019-11-27 17:33] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14756.90, Accuracy = 0.21, Loss = 1.273
[2019-11-27 17:33] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14771.93, Accuracy = 0.27, Loss = 1.125
[2019-11-27 17:33] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14698.72, Accuracy = 0.48, Loss = 1.058
[2019-11-27 17:33] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14838.48, Accuracy = 0.38, Loss = 1.047
[2019-11-27 17:33] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14812.28, Accuracy = 0.59, Loss = 0.883
[2019-11-27 17:33] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14684.65, Accuracy = 0.45, Loss = 0.949
[2019-11-27 17:33] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14637.41, Accuracy = 0.44, Loss = 0.918
[2019-11-27 17:33] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14667.80, Accuracy = 0.52, Loss = 0.838
[2019-11-27 17:34] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14808.60, Accuracy = 0.55, Loss = 0.846
[2019-11-27 17:34] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14650.59, Accuracy = 0.55, Loss = 0.803
[2019-11-27 17:34] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14770.30, Accuracy = 0.44, Loss = 0.937
[2019-11-27 17:34] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14823.32, Accuracy = 0.63, Loss = 0.730
[2019-11-27 17:34] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14829.05, Accuracy = 0.59, Loss = 0.721
[2019-11-27 17:34] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14703.96, Accuracy = 0.87, Loss = 0.615
[2019-11-27 17:34] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14788.20, Accuracy = 0.76, Loss = 0.613
[2019-11-27 17:34] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14702.35, Accuracy = 0.74, Loss = 0.647
[2019-11-27 17:34] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14781.28, Accuracy = 0.79, Loss = 0.557
[2019-11-27 17:34] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14803.29, Accuracy = 0.93, Loss = 0.463
[2019-11-27 17:34] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14845.86, Accuracy = 0.96, Loss = 0.528
[2019-11-27 17:34] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14734.22, Accuracy = 0.73, Loss = 0.603
[2019-11-27 17:34] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14652.99, Accuracy = 0.70, Loss = 0.583
[2019-11-27 17:34] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14835.61, Accuracy = 0.74, Loss = 0.453
[2019-11-27 17:34] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14874.65, Accuracy = 0.70, Loss = 0.741
[2019-11-27 17:34] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14808.60, Accuracy = 0.70, Loss = 0.519
[2019-11-27 17:34] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14776.81, Accuracy = 0.78, Loss = 0.520
[2019-11-27 17:34] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14787.80, Accuracy = 0.78, Loss = 0.449
[2019-11-27 17:34] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14897.77, Accuracy = 0.77, Loss = 0.455
[2019-11-27 17:34] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14889.92, Accuracy = 0.73, Loss = 0.463
[2019-11-27 17:34] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14858.60, Accuracy = 0.72, Loss = 0.498
[2019-11-27 17:34] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14741.91, Accuracy = 0.88, Loss = 0.369
[2019-11-27 17:34] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14635.81, Accuracy = 0.88, Loss = 0.353
[2019-11-27 17:34] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14609.53, Accuracy = 0.98, Loss = 0.359
[2019-11-27 17:34] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14758.93, Accuracy = 0.97, Loss = 0.314
[2019-11-27 17:34] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14419.61, Accuracy = 0.86, Loss = 0.398
[2019-11-27 17:34] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14756.50, Accuracy = 0.95, Loss = 0.341
[2019-11-27 17:34] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14802.88, Accuracy = 0.80, Loss = 0.372
[2019-11-27 17:34] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14817.59, Accuracy = 0.91, Loss = 0.343
[2019-11-27 17:34] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14868.89, Accuracy = 0.93, Loss = 0.296
[2019-11-27 17:34] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14687.06, Accuracy = 0.86, Loss = 0.321
[2019-11-27 17:34] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14792.28, Accuracy = 0.80, Loss = 0.390
[2019-11-27 17:34] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14739.89, Accuracy = 0.77, Loss = 0.440
[2019-11-27 17:34] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14800.84, Accuracy = 0.38, Loss = 1.795
[2019-11-27 17:34] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14816.77, Accuracy = 0.99, Loss = 0.237
[2019-11-27 17:34] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14827.41, Accuracy = 0.81, Loss = 0.368
[2019-11-27 17:34] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14778.43, Accuracy = 0.82, Loss = 0.370
[2019-11-27 17:34] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14783.72, Accuracy = 0.88, Loss = 0.244
[2019-11-27 17:34] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14797.58, Accuracy = 0.80, Loss = 0.375
[2019-11-27 17:34] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14751.23, Accuracy = 0.79, Loss = 0.287
[2019-11-27 17:34] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14865.59, Accuracy = 0.41, Loss = 1.394
[2019-11-27 17:34] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14759.74, Accuracy = 0.79, Loss = 0.417
[2019-11-27 17:34] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14683.05, Accuracy = 0.68, Loss = 0.446
[2019-11-27 17:34] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14781.69, Accuracy = 0.83, Loss = 0.266
[2019-11-27 17:34] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14833.97, Accuracy = 0.97, Loss = 0.183
[2019-11-27 17:34] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14924.69, Accuracy = 0.32, Loss = 1.265
[2019-11-27 17:34] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14949.21, Accuracy = 0.77, Loss = 0.325
[2019-11-27 17:34] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14741.51, Accuracy = 0.99, Loss = 0.170
[2019-11-27 17:34] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14842.58, Accuracy = 0.98, Loss = 0.184
[2019-11-27 17:34] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14800.84, Accuracy = 0.74, Loss = 0.513
[2019-11-27 17:34] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14856.13, Accuracy = 0.75, Loss = 0.348
[2019-11-27 17:34] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14699.93, Accuracy = 0.81, Loss = 0.321
[2019-11-27 17:34] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14730.18, Accuracy = 0.95, Loss = 0.182
[2019-11-27 17:34] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14743.53, Accuracy = 0.96, Loss = 0.205
[2019-11-27 17:34] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14826.59, Accuracy = 0.84, Loss = 0.312
[2019-11-27 17:34] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14848.74, Accuracy = 0.80, Loss = 0.321
[2019-11-27 17:34] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14820.45, Accuracy = 0.39, Loss = 1.388
[2019-11-27 17:34] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14784.54, Accuracy = 0.97, Loss = 0.179
[2019-11-27 17:34] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15004.78, Accuracy = 0.99, Loss = 0.131
[2019-11-27 17:34] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14903.15, Accuracy = 0.99, Loss = 0.151
[2019-11-27 17:34] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14835.20, Accuracy = 0.98, Loss = 0.123
