ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6599.36, Accuracy = 0.09, Loss = 2.320
[2019-11-27 18:10] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11063.12, Accuracy = 0.81, Loss = 0.332
[2019-11-27 18:10] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11104.53, Accuracy = 0.78, Loss = 0.355
[2019-11-27 18:10] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11216.59, Accuracy = 0.80, Loss = 0.345
[2019-11-27 18:10] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11344.10, Accuracy = 0.84, Loss = 0.308
[2019-11-27 18:10] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11257.75, Accuracy = 0.84, Loss = 0.318
[2019-11-27 18:10] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11218.23, Accuracy = 0.85, Loss = 0.286
[2019-11-27 18:10] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11326.87, Accuracy = 0.86, Loss = 0.282
[2019-11-27 18:10] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11194.61, Accuracy = 0.80, Loss = 0.397
[2019-11-27 18:10] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11217.76, Accuracy = 0.80, Loss = 0.309
[2019-11-27 18:10] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11205.35, Accuracy = 0.81, Loss = 0.340
[2019-11-27 18:10] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11195.54, Accuracy = 0.88, Loss = 0.240
[2019-11-27 18:10] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11196.47, Accuracy = 0.90, Loss = 0.273
[2019-11-27 18:10] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11227.85, Accuracy = 0.81, Loss = 0.436
[2019-11-27 18:10] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11225.27, Accuracy = 0.92, Loss = 0.202
[2019-11-27 18:10] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11339.79, Accuracy = 0.85, Loss = 0.221
[2019-11-27 18:10] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11182.95, Accuracy = 0.80, Loss = 0.363
[2019-11-27 18:10] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11410.40, Accuracy = 0.97, Loss = 0.214
[2019-11-27 18:10] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11265.31, Accuracy = 1.00, Loss = 0.126
[2019-11-27 18:10] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11243.37, Accuracy = 0.87, Loss = 0.263
[2019-11-27 18:10] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11094.90, Accuracy = 0.83, Loss = 0.273
[2019-11-27 18:10] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11175.27, Accuracy = 0.91, Loss = 0.182
[2019-11-27 18:10] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11157.15, Accuracy = 0.98, Loss = 0.168
[2019-11-27 18:10] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11307.78, Accuracy = 0.53, Loss = 1.676
[2019-11-27 18:10] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11291.14, Accuracy = 0.97, Loss = 0.166
[2019-11-27 18:10] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11184.58, Accuracy = 0.98, Loss = 0.112
[2019-11-27 18:10] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11175.03, Accuracy = 0.96, Loss = 0.115
[2019-11-27 18:10] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11348.18, Accuracy = 0.95, Loss = 0.144
[2019-11-27 18:10] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11234.90, Accuracy = 0.95, Loss = 0.144
[2019-11-27 18:10] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11183.88, Accuracy = 0.90, Loss = 0.194
[2019-11-27 18:10] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11274.30, Accuracy = 0.84, Loss = 0.181
[2019-11-27 18:10] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11228.09, Accuracy = 0.91, Loss = 0.131
[2019-11-27 18:10] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11119.02, Accuracy = 1.00, Loss = 0.113
[2019-11-27 18:10] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11410.65, Accuracy = 1.00, Loss = 0.094
[2019-11-27 18:10] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11353.22, Accuracy = 0.78, Loss = 0.332
[2019-11-27 18:10] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11225.74, Accuracy = 0.88, Loss = 0.206
[2019-11-27 18:10] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11177.36, Accuracy = 0.84, Loss = 0.225
[2019-11-27 18:10] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11252.80, Accuracy = 0.87, Loss = 0.202
[2019-11-27 18:10] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11293.27, Accuracy = 1.00, Loss = 0.066
[2019-11-27 18:10] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11288.05, Accuracy = 1.00, Loss = 0.050
[2019-11-27 18:10] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11181.78, Accuracy = 1.00, Loss = 0.032
[2019-11-27 18:10] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11371.97, Accuracy = 1.00, Loss = 0.025
[2019-11-27 18:10] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11297.08, Accuracy = 1.00, Loss = 0.020
[2019-11-27 18:10] Train Step 1530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11335.24, Accuracy = 1.00, Loss = 0.020
[2019-11-27 18:10] Train Step 1540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11318.51, Accuracy = 1.00, Loss = 0.016
[2019-11-27 18:10] Train Step 1550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11415.74, Accuracy = 1.00, Loss = 0.013
[2019-11-27 18:10] Train Step 1560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11253.27, Accuracy = 1.00, Loss = 0.012
[2019-11-27 18:10] Train Step 1570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11452.51, Accuracy = 1.00, Loss = 0.010
[2019-11-27 18:10] Train Step 1580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11321.14, Accuracy = 1.00, Loss = 0.011
[2019-11-27 18:10] Train Step 1590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11403.38, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:10] Train Step 1600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11363.07, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:10] Train Step 1610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11331.65, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:10] Train Step 1620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11426.68, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:10] Train Step 1630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11420.36, Accuracy = 1.00, Loss = 0.006
[2019-11-27 18:10] Train Step 1640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11386.45, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  14 ------------------------

[2019-11-27 18:10] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5136.29, Accuracy = 0.12, Loss = 2.326
[2019-11-27 18:10] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10466.75, Accuracy = 0.10, Loss = 2.303
[2019-11-27 18:10] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10782.27, Accuracy = 0.09, Loss = 2.311
[2019-11-27 18:10] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10614.50, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:10] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10770.59, Accuracy = 0.12, Loss = 2.305
[2019-11-27 18:10] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10609.68, Accuracy = 0.11, Loss = 2.305
[2019-11-27 18:10] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10606.74, Accuracy = 0.12, Loss = 2.293
[2019-11-27 18:10] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10382.74, Accuracy = 0.09, Loss = 2.297
[2019-11-27 18:10] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10739.57, Accuracy = 0.09, Loss = 2.311
[2019-11-27 18:10] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10603.39, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:10] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10729.91, Accuracy = 0.16, Loss = 2.291
[2019-11-27 18:10] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10658.76, Accuracy = 0.10, Loss = 2.458
[2019-11-27 18:10] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10642.70, Accuracy = 0.12, Loss = 2.293
[2019-11-27 18:10] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10355.71, Accuracy = 0.10, Loss = 2.164
[2019-11-27 18:10] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10502.99, Accuracy = 0.07, Loss = 2.641
[2019-11-27 18:10] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10771.46, Accuracy = 0.12, Loss = 1.830
[2019-11-27 18:10] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10807.02, Accuracy = 0.26, Loss = 1.761
[2019-11-27 18:10] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10934.68, Accuracy = 0.19, Loss = 1.754
[2019-11-27 18:10] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10980.30, Accuracy = 0.30, Loss = 1.684
[2019-11-27 18:10] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11019.07, Accuracy = 0.29, Loss = 1.720
[2019-11-27 18:10] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11010.93, Accuracy = 0.26, Loss = 1.629
[2019-11-27 18:10] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10968.86, Accuracy = 0.28, Loss = 1.647
[2019-11-27 18:10] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10894.08, Accuracy = 0.20, Loss = 1.629
[2019-11-27 18:10] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10932.01, Accuracy = 0.22, Loss = 1.616
[2019-11-27 18:10] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10799.84, Accuracy = 0.27, Loss = 1.479
[2019-11-27 18:10] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10901.15, Accuracy = 0.33, Loss = 1.453
[2019-11-27 18:10] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10845.88, Accuracy = 0.23, Loss = 1.633
[2019-11-27 18:10] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10802.01, Accuracy = 0.24, Loss = 1.424
[2019-11-27 18:10] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10883.70, Accuracy = 0.38, Loss = 1.347
[2019-11-27 18:10] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10845.88, Accuracy = 0.51, Loss = 1.282
[2019-11-27 18:10] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10805.71, Accuracy = 0.36, Loss = 1.449
[2019-11-27 18:10] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10589.17, Accuracy = 0.30, Loss = 1.409
[2019-11-27 18:10] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10630.90, Accuracy = 0.31, Loss = 1.296
[2019-11-27 18:10] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10856.18, Accuracy = 0.36, Loss = 1.213
[2019-11-27 18:10] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10744.72, Accuracy = 0.45, Loss = 1.194
[2019-11-27 18:10] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10878.40, Accuracy = 0.46, Loss = 1.227
[2019-11-27 18:10] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10874.22, Accuracy = 0.40, Loss = 1.216
[2019-11-27 18:10] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10843.91, Accuracy = 0.52, Loss = 1.135
[2019-11-27 18:10] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10870.91, Accuracy = 0.50, Loss = 1.077
[2019-11-27 18:10] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10929.56, Accuracy = 0.41, Loss = 1.142
[2019-11-27 18:10] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10914.23, Accuracy = 0.52, Loss = 1.040
[2019-11-27 18:10] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10887.89, Accuracy = 0.49, Loss = 1.072
[2019-11-27 18:10] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10888.11, Accuracy = 0.46, Loss = 1.111
[2019-11-27 18:10] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10965.95, Accuracy = 0.48, Loss = 0.989
[2019-11-27 18:10] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10976.26, Accuracy = 0.31, Loss = 1.202
[2019-11-27 18:10] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10794.85, Accuracy = 0.43, Loss = 1.078
[2019-11-27 18:10] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10890.32, Accuracy = 0.49, Loss = 0.988
[2019-11-27 18:10] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10797.02, Accuracy = 0.36, Loss = 1.068
[2019-11-27 18:10] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10963.49, Accuracy = 0.46, Loss = 0.946
[2019-11-27 18:10] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10891.42, Accuracy = 0.48, Loss = 0.887
[2019-11-27 18:10] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10993.12, Accuracy = 0.44, Loss = 0.952
[2019-11-27 18:10] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10889.88, Accuracy = 0.39, Loss = 0.942
[2019-11-27 18:10] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10744.94, Accuracy = 0.31, Loss = 1.015
[2019-11-27 18:10] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11020.20, Accuracy = 0.38, Loss = 0.918
[2019-11-27 18:10] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10994.47, Accuracy = 0.38, Loss = 1.068
[2019-11-27 18:10] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10948.51, Accuracy = 0.38, Loss = 1.078
[2019-11-27 18:10] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11066.08, Accuracy = 0.20, Loss = 1.121
[2019-11-27 18:10] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8690.04, Accuracy = 0.47, Loss = 0.875
[2019-11-27 18:10] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11075.90, Accuracy = 0.42, Loss = 0.923
[2019-11-27 18:10] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11009.35, Accuracy = 0.71, Loss = 0.663
[2019-11-27 18:10] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10996.95, Accuracy = 0.81, Loss = 0.617
[2019-11-27 18:10] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10936.46, Accuracy = 0.67, Loss = 0.669
[2019-11-27 18:10] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11017.93, Accuracy = 0.71, Loss = 0.683
[2019-11-27 18:10] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11018.84, Accuracy = 0.62, Loss = 0.641
[2019-11-27 18:10] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10946.94, Accuracy = 0.53, Loss = 0.824
[2019-11-27 18:10] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10912.68, Accuracy = 0.52, Loss = 0.762
[2019-11-27 18:10] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10960.80, Accuracy = 0.52, Loss = 0.722
[2019-11-27 18:10] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10900.93, Accuracy = 0.48, Loss = 0.721
[2019-11-27 18:10] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10950.07, Accuracy = 0.68, Loss = 0.737
[2019-11-27 18:10] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11011.38, Accuracy = 0.47, Loss = 0.831
[2019-11-27 18:10] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10665.74, Accuracy = 0.29, Loss = 0.916
[2019-11-27 18:10] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10942.48, Accuracy = 0.34, Loss = 0.926
[2019-11-27 18:10] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10980.30, Accuracy = 0.44, Loss = 0.790
[2019-11-27 18:10] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10990.87, Accuracy = 0.63, Loss = 0.688
[2019-11-27 18:10] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10971.55, Accuracy = 0.71, Loss = 0.489
[2019-11-27 18:10] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10946.94, Accuracy = 0.76, Loss = 0.448
[2019-11-27 18:10] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10964.16, Accuracy = 0.80, Loss = 0.408
[2019-11-27 18:10] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11056.51, Accuracy = 0.89, Loss = 0.341
[2019-11-27 18:10] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11077.50, Accuracy = 0.82, Loss = 0.515
[2019-11-27 18:10] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10972.45, Accuracy = 0.62, Loss = 0.579
[2019-11-27 18:10] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11019.29, Accuracy = 0.70, Loss = 0.488
[2019-11-27 18:10] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11010.48, Accuracy = 0.67, Loss = 0.482
[2019-11-27 18:10] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11007.09, Accuracy = 0.83, Loss = 0.444
[2019-11-27 18:10] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11011.61, Accuracy = 0.67, Loss = 0.400
[2019-11-27 18:10] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10949.62, Accuracy = 0.90, Loss = 0.349
[2019-11-27 18:10] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10950.07, Accuracy = 0.84, Loss = 0.402
[2019-11-27 18:10] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10937.35, Accuracy = 0.71, Loss = 0.352
[2019-11-27 18:10] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11010.70, Accuracy = 0.96, Loss = 0.264
[2019-11-27 18:10] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10838.21, Accuracy = 0.79, Loss = 0.307
[2019-11-27 18:10] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10954.31, Accuracy = 0.91, Loss = 0.281
[2019-11-27 18:10] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10916.89, Accuracy = 0.88, Loss = 0.249
[2019-11-27 18:10] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8480.97, Accuracy = 0.79, Loss = 0.339
[2019-11-27 18:10] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11072.47, Accuracy = 0.66, Loss = 0.804
[2019-11-27 18:10] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11054.46, Accuracy = 0.94, Loss = 0.227
[2019-11-27 18:10] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10977.38, Accuracy = 0.81, Loss = 0.301
[2019-11-27 18:10] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11037.87, Accuracy = 0.99, Loss = 0.206
[2019-11-27 18:10] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11079.55, Accuracy = 0.86, Loss = 0.355
[2019-11-27 18:10] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11105.22, Accuracy = 0.80, Loss = 0.333
[2019-11-27 18:10] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10951.86, Accuracy = 0.84, Loss = 0.250
[2019-11-27 18:10] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11005.96, Accuracy = 0.89, Loss = 0.245
[2019-11-27 18:10] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11105.45, Accuracy = 0.75, Loss = 0.582
[2019-11-27 18:10] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11021.78, Accuracy = 0.89, Loss = 0.236
[2019-11-27 18:10] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11048.55, Accuracy = 0.79, Loss = 0.309
