ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1840.11, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:19] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.97, Accuracy = 0.50, Loss = 0.931
[2019-11-28 15:19] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.95, Accuracy = 0.55, Loss = 0.883
[2019-11-28 15:19] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2661.55, Accuracy = 0.31, Loss = 1.578
[2019-11-28 15:19] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2678.25, Accuracy = 0.43, Loss = 0.905
[2019-11-28 15:19] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.16, Accuracy = 0.46, Loss = 1.021
[2019-11-28 15:19] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.38, Accuracy = 0.45, Loss = 0.909
[2019-11-28 15:19] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.82, Accuracy = 0.39, Loss = 0.938
[2019-11-28 15:19] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2683.28, Accuracy = 0.45, Loss = 0.822
[2019-11-28 15:19] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.09, Accuracy = 0.56, Loss = 0.749
[2019-11-28 15:19] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2707.20, Accuracy = 0.44, Loss = 0.900
[2019-11-28 15:19] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.93, Accuracy = 0.44, Loss = 0.835
[2019-11-28 15:19] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2663.30, Accuracy = 0.55, Loss = 0.869
[2019-11-28 15:19] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2682.87, Accuracy = 0.44, Loss = 0.945
[2019-11-28 15:19] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.39, Accuracy = 0.55, Loss = 0.695
[2019-11-28 15:19] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.24, Accuracy = 0.63, Loss = 0.534
[2019-11-28 15:19] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2655.56, Accuracy = 0.51, Loss = 0.717
[2019-11-28 15:19] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.95, Accuracy = 0.59, Loss = 0.661
[2019-11-28 15:19] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2708.13, Accuracy = 0.62, Loss = 0.536
[2019-11-28 15:19] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2724.00, Accuracy = 0.48, Loss = 0.941
[2019-11-28 15:19] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2704.29, Accuracy = 0.47, Loss = 0.835
[2019-11-28 15:19] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2689.11, Accuracy = 0.68, Loss = 0.473
[2019-11-28 15:19] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2718.83, Accuracy = 0.66, Loss = 0.484
[2019-11-28 15:19] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2683.50, Accuracy = 0.66, Loss = 0.537
[2019-11-28 15:19] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2702.56, Accuracy = 0.63, Loss = 0.582
[2019-11-28 15:19] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.79, Accuracy = 0.74, Loss = 0.501
[2019-11-28 15:19] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2648.10, Accuracy = 0.54, Loss = 0.770
[2019-11-28 15:19] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.62, Accuracy = 0.69, Loss = 0.569
[2019-11-28 15:19] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2649.02, Accuracy = 0.66, Loss = 0.616
[2019-11-28 15:19] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.74, Accuracy = 0.68, Loss = 0.572
[2019-11-28 15:19] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2630.65, Accuracy = 0.60, Loss = 0.704
[2019-11-28 15:19] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.60, Accuracy = 0.61, Loss = 0.685
[2019-11-28 15:19] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2667.07, Accuracy = 0.79, Loss = 0.389
[2019-11-28 15:19] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2648.66, Accuracy = 0.85, Loss = 0.254
[2019-11-28 15:19] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2647.79, Accuracy = 0.88, Loss = 0.216
[2019-11-28 15:19] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.39, Accuracy = 0.73, Loss = 0.409
[2019-11-28 15:19] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.74, Accuracy = 0.65, Loss = 0.593
[2019-11-28 15:19] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.02, Accuracy = 0.64, Loss = 0.626
[2019-11-28 15:19] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2644.81, Accuracy = 0.84, Loss = 0.360
[2019-11-28 15:19] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2655.54, Accuracy = 0.76, Loss = 0.624
[2019-11-28 15:19] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2649.41, Accuracy = 0.78, Loss = 0.497
[2019-11-28 15:19] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.32, Accuracy = 0.80, Loss = 0.412
[2019-11-28 15:19] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2710.69, Accuracy = 0.80, Loss = 0.384
[2019-11-28 15:19] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2651.33, Accuracy = 0.86, Loss = 0.280
[2019-11-28 15:19] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2658.38, Accuracy = 0.82, Loss = 0.284
[2019-11-28 15:19] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.94, Accuracy = 0.91, Loss = 0.171
[2019-11-28 15:19] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2659.11, Accuracy = 0.95, Loss = 0.138
[2019-11-28 15:19] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2705.84, Accuracy = 0.97, Loss = 0.108
[2019-11-28 15:19] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2652.83, Accuracy = 1.00, Loss = 0.052
[2019-11-28 15:19] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2655.83, Accuracy = 0.97, Loss = 0.090
[2019-11-28 15:19] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.25, Accuracy = 0.99, Loss = 0.051
[2019-11-28 15:19] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2710.06, Accuracy = 0.88, Loss = 0.271
[2019-11-28 15:19] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2631.72, Accuracy = 0.92, Loss = 0.188
[2019-11-28 15:19] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2621.07, Accuracy = 0.95, Loss = 0.108
[2019-11-28 15:19] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.85, Accuracy = 0.95, Loss = 0.089
[2019-11-28 15:19] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2639.74, Accuracy = 0.98, Loss = 0.064
[2019-11-28 15:19] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2635.53, Accuracy = 1.00, Loss = 0.037
[2019-11-28 15:19] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2634.44, Accuracy = 0.95, Loss = 0.123
[2019-11-28 15:19] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.14, Accuracy = 0.91, Loss = 0.155
[2019-11-28 15:19] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2675.25, Accuracy = 0.98, Loss = 0.103
[2019-11-28 15:19] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.86, Accuracy = 0.96, Loss = 0.102
[2019-11-28 15:19] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2708.09, Accuracy = 0.99, Loss = 0.049
[2019-11-28 15:19] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2634.19, Accuracy = 0.99, Loss = 0.060
[2019-11-28 15:19] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.59, Accuracy = 0.98, Loss = 0.053
[2019-11-28 15:20] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2985.39, Accuracy = 1.00, Loss = 0.029
[2019-11-28 15:20] Train Step 1630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.45, Accuracy = 0.92, Loss = 0.181
[2019-11-28 15:20] Train Step 1640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.01, Accuracy = 0.99, Loss = 0.043
[2019-11-28 15:20] Train Step 1650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2682.37, Accuracy = 1.00, Loss = 0.021
[2019-11-28 15:20] Train Step 1660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2509.56, Accuracy = 0.90, Loss = 0.292
[2019-11-28 15:20] Train Step 1670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2744.88, Accuracy = 0.95, Loss = 0.102
[2019-11-28 15:20] Train Step 1680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2633.58, Accuracy = 0.89, Loss = 0.169
[2019-11-28 15:20] Train Step 1690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.42, Accuracy = 0.94, Loss = 0.106
[2019-11-28 15:20] Train Step 1700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2641.83, Accuracy = 0.98, Loss = 0.044
[2019-11-28 15:20] Train Step 1710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2648.19, Accuracy = 0.97, Loss = 0.077
[2019-11-28 15:20] Train Step 1720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2633.27, Accuracy = 0.98, Loss = 0.064
[2019-11-28 15:20] Train Step 1730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2667.12, Accuracy = 1.00, Loss = 0.026
[2019-11-28 15:20] Train Step 1740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2656.69, Accuracy = 0.94, Loss = 0.125
[2019-11-28 15:20] Train Step 1750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2635.30, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:20] Train Step 1760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.73, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:20] Train Step 1770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.40, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:20] Train Step 1780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3018.35, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:20] Train Step 1790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2702.67, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:20] Train Step 1800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2658.57, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:20] Train Step 1810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2661.65, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:20] Train Step 1820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2761.71, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:20] Train Step 1830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2658.62, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:20] Train Step 1840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2631.06, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.91, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2643.12, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2651.45, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2648.06, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.20, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2650.57, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2650.80, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:20] Train Step 1920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.18, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:20] Train Step 1930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2642.48, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:20] Train Step 1940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.63, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:20] Train Step 1950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.10, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:20] Train Step 1960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2701.41, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  20  iteration  1  ------------------------

[2019-11-28 15:20] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.12, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:20] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.94, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:20] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.23, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:20] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2626.21, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:20] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2662.14, Accuracy = 0.14, Loss = 2.307
[2019-11-28 15:20] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2647.32, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:20] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2675.07, Accuracy = 0.09, Loss = 2.294
[2019-11-28 15:20] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3249.41, Accuracy = 0.07, Loss = 2.306
[2019-11-28 15:20] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2698.20, Accuracy = 0.05, Loss = 2.315
[2019-11-28 15:20] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.66, Accuracy = 0.07, Loss = 2.309
[2019-11-28 15:20] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2681.77, Accuracy = 0.16, Loss = 2.295
[2019-11-28 15:20] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2695.55, Accuracy = 0.09, Loss = 2.300
[2019-11-28 15:20] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2701.81, Accuracy = 0.07, Loss = 2.301
[2019-11-28 15:20] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.95, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:20] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.07, Accuracy = 0.09, Loss = 2.290
[2019-11-28 15:20] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3017.15, Accuracy = 0.09, Loss = 2.293
[2019-11-28 15:20] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2613.13, Accuracy = 0.13, Loss = 2.362
[2019-11-28 15:20] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3041.69, Accuracy = 0.17, Loss = 2.151
[2019-11-28 15:20] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2675.95, Accuracy = 0.20, Loss = 2.010
[2019-11-28 15:20] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2667.35, Accuracy = 0.21, Loss = 1.999
[2019-11-28 15:20] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2658.96, Accuracy = 0.26, Loss = 1.800
[2019-11-28 15:20] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2624.04, Accuracy = 0.21, Loss = 1.737
[2019-11-28 15:20] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2644.19, Accuracy = 0.23, Loss = 1.810
[2019-11-28 15:20] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2137.42, Accuracy = 0.27, Loss = 1.810
[2019-11-28 15:20] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2528.13, Accuracy = 0.29, Loss = 1.776
[2019-11-28 15:20] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2581.41, Accuracy = 0.30, Loss = 1.559
[2019-11-28 15:20] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2716.28, Accuracy = 0.19, Loss = 1.718
[2019-11-28 15:20] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2727.50, Accuracy = 0.27, Loss = 1.635
[2019-11-28 15:20] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2663.22, Accuracy = 0.37, Loss = 1.513
[2019-11-28 15:20] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.47, Accuracy = 0.24, Loss = 1.425
[2019-11-28 15:20] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3083.02, Accuracy = 0.37, Loss = 1.447
[2019-11-28 15:20] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.53, Accuracy = 0.33, Loss = 1.242
[2019-11-28 15:20] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.10, Accuracy = 0.32, Loss = 1.357
[2019-11-28 15:20] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2767.83, Accuracy = 0.24, Loss = 1.353
[2019-11-28 15:20] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.69, Accuracy = 0.48, Loss = 1.103
[2019-11-28 15:20] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2643.49, Accuracy = 0.48, Loss = 1.030
[2019-11-28 15:20] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2657.34, Accuracy = 0.48, Loss = 1.065
[2019-11-28 15:20] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3196.54, Accuracy = 0.59, Loss = 0.946
[2019-11-28 15:20] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2912.25, Accuracy = 0.47, Loss = 1.045
[2019-11-28 15:20] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2680.07, Accuracy = 0.44, Loss = 1.033
[2019-11-28 15:20] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2665.19, Accuracy = 0.68, Loss = 0.888
[2019-11-28 15:20] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.03, Accuracy = 0.58, Loss = 0.897
[2019-11-28 15:20] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.63, Accuracy = 0.62, Loss = 0.843
[2019-11-28 15:20] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.75, Accuracy = 0.62, Loss = 0.806
[2019-11-28 15:20] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.35, Accuracy = 0.69, Loss = 0.737
[2019-11-28 15:20] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2709.46, Accuracy = 0.70, Loss = 0.745
[2019-11-28 15:20] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.50, Accuracy = 0.75, Loss = 0.709
[2019-11-28 15:20] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2714.35, Accuracy = 0.70, Loss = 0.733
[2019-11-28 15:20] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2695.39, Accuracy = 0.82, Loss = 0.643
[2019-11-28 15:20] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2713.52, Accuracy = 0.70, Loss = 0.703
[2019-11-28 15:20] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2680.19, Accuracy = 0.73, Loss = 0.730
[2019-11-28 15:20] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.72, Accuracy = 0.80, Loss = 0.621
[2019-11-28 15:20] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2659.21, Accuracy = 0.64, Loss = 0.702
[2019-11-28 15:20] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.90, Accuracy = 0.71, Loss = 0.670
[2019-11-28 15:20] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.93, Accuracy = 0.80, Loss = 0.563
[2019-11-28 15:20] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2691.85, Accuracy = 0.83, Loss = 0.538
[2019-11-28 15:20] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.28, Accuracy = 0.81, Loss = 0.574
[2019-11-28 15:20] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2687.20, Accuracy = 0.82, Loss = 0.519
[2019-11-28 15:20] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.26, Accuracy = 0.84, Loss = 0.517
[2019-11-28 15:20] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2564.55, Accuracy = 0.83, Loss = 0.500
[2019-11-28 15:20] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3261.21, Accuracy = 0.70, Loss = 0.683
