ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:32] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10315.32, Accuracy = 0.16, Loss = 2.009
[2019-11-28 15:32] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10267.38, Accuracy = 0.16, Loss = 1.989
[2019-11-28 15:32] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10512.86, Accuracy = 0.16, Loss = 1.973
[2019-11-28 15:32] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10528.74, Accuracy = 0.20, Loss = 1.914
[2019-11-28 15:32] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10695.70, Accuracy = 0.21, Loss = 1.822
[2019-11-28 15:32] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10541.35, Accuracy = 0.21, Loss = 1.908
[2019-11-28 15:32] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10747.74, Accuracy = 0.20, Loss = 1.797
[2019-11-28 15:32] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10683.15, Accuracy = 0.27, Loss = 1.881
[2019-11-28 15:32] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10363.30, Accuracy = 0.12, Loss = 2.321
[2019-11-28 15:32] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10833.18, Accuracy = 0.11, Loss = 2.300
[2019-11-28 15:32] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10657.49, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:32] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10648.19, Accuracy = 0.07, Loss = 2.310
[2019-11-28 15:32] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10490.27, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:32] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10509.98, Accuracy = 0.09, Loss = 2.358
[2019-11-28 15:32] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10529.36, Accuracy = 0.10, Loss = 2.324
[2019-11-28 15:32] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10605.91, Accuracy = 0.09, Loss = 2.297
[2019-11-28 15:32] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10541.76, Accuracy = 0.09, Loss = 2.341
[2019-11-28 15:32] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10437.45, Accuracy = 0.09, Loss = 2.330
[2019-11-28 15:32] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10597.11, Accuracy = 0.04, Loss = 2.345
[2019-11-28 15:32] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10688.89, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:32] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10833.40, Accuracy = 0.12, Loss = 2.314
[2019-11-28 15:32] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10789.42, Accuracy = 0.09, Loss = 2.324
[2019-11-28 15:32] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10702.95, Accuracy = 0.10, Loss = 2.339
[2019-11-28 15:32] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10877.30, Accuracy = 0.05, Loss = 2.336
[2019-11-28 15:32] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10870.25, Accuracy = 0.07, Loss = 2.339
[2019-11-28 15:32] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11012.06, Accuracy = 0.10, Loss = 2.335
[2019-11-28 15:32] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10752.47, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:32] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10925.11, Accuracy = 0.09, Loss = 2.316
[2019-11-28 15:32] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10825.97, Accuracy = 0.09, Loss = 2.324
[2019-11-28 15:32] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10968.19, Accuracy = 0.11, Loss = 2.310
[2019-11-28 15:32] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10862.55, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:32] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7304.07, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:32] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7305.16, Accuracy = 0.07, Loss = 2.325
[2019-11-28 15:32] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10987.49, Accuracy = 0.05, Loss = 2.327
[2019-11-28 15:32] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11025.63, Accuracy = 0.14, Loss = 2.297
[2019-11-28 15:32] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11054.69, Accuracy = 0.15, Loss = 2.299
[2019-11-28 15:32] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10945.16, Accuracy = 0.12, Loss = 2.316
[2019-11-28 15:32] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10910.90, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:32] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11008.90, Accuracy = 0.09, Loss = 2.336
[2019-11-28 15:32] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10955.43, Accuracy = 0.06, Loss = 2.309
[2019-11-28 15:32] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11127.55, Accuracy = 0.05, Loss = 2.326
[2019-11-28 15:32] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11224.33, Accuracy = 0.10, Loss = 2.307
[2019-11-28 15:32] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11118.33, Accuracy = 0.13, Loss = 2.317
[2019-11-28 15:32] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11201.38, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:32] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9315.02, Accuracy = 0.08, Loss = 2.344
[2019-11-28 15:32] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7800.07, Accuracy = 0.09, Loss = 2.301
[2019-11-28 15:32] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7645.66, Accuracy = 0.15, Loss = 2.303
[2019-11-28 15:32] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7533.66, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:32] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7790.00, Accuracy = 0.10, Loss = 2.322
[2019-11-28 15:32] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10437.24, Accuracy = 0.07, Loss = 2.326
[2019-11-28 15:32] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10747.52, Accuracy = 0.07, Loss = 2.322
[2019-11-28 15:32] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6742.49, Accuracy = 0.09, Loss = 2.317
[2019-11-28 15:32] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7125.88, Accuracy = 0.04, Loss = 2.336
[2019-11-28 15:32] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7076.38, Accuracy = 0.06, Loss = 2.313
[2019-11-28 15:32] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7065.67, Accuracy = 0.09, Loss = 2.314
[2019-11-28 15:32] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7045.64, Accuracy = 0.08, Loss = 2.338
[2019-11-28 15:32] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6966.11, Accuracy = 0.14, Loss = 2.316
[2019-11-28 15:32] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6970.81, Accuracy = 0.16, Loss = 2.295
[2019-11-28 15:32] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7064.93, Accuracy = 0.08, Loss = 2.331
[2019-11-28 15:32] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7171.28, Accuracy = 0.08, Loss = 2.309
[2019-11-28 15:32] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7047.31, Accuracy = 0.09, Loss = 2.313
[2019-11-28 15:32] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7304.17, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:32] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7122.57, Accuracy = 0.12, Loss = 2.314
[2019-11-28 15:32] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7232.63, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:32] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6790.59, Accuracy = 0.10, Loss = 2.331
[2019-11-28 15:32] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7066.88, Accuracy = 0.08, Loss = 2.306
[2019-11-28 15:32] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6989.05, Accuracy = 0.13, Loss = 2.311
[2019-11-28 15:32] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7046.29, Accuracy = 0.08, Loss = 2.328
[2019-11-28 15:32] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7065.67, Accuracy = 0.07, Loss = 2.320
[2019-11-28 15:32] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7177.13, Accuracy = 0.08, Loss = 2.329
[2019-11-28 15:32] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6852.13, Accuracy = 0.09, Loss = 2.307
[2019-11-28 15:32] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7007.11, Accuracy = 0.11, Loss = 2.318
[2019-11-28 15:32] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7020.03, Accuracy = 0.09, Loss = 2.309
[2019-11-28 15:32] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7039.27, Accuracy = 0.09, Loss = 2.307
[2019-11-28 15:32] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7073.03, Accuracy = 0.09, Loss = 2.301
[2019-11-28 15:32] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7038.62, Accuracy = 0.10, Loss = 2.317
[2019-11-28 15:32] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7048.05, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:32] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7016.18, Accuracy = 0.09, Loss = 2.335
[2019-11-28 15:32] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6986.14, Accuracy = 0.10, Loss = 2.305
[2019-11-28 15:32] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7196.08, Accuracy = 0.12, Loss = 2.313
[2019-11-28 15:32] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7093.59, Accuracy = 0.10, Loss = 2.296
[2019-11-28 15:32] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7359.74, Accuracy = 0.10, Loss = 2.319
[2019-11-28 15:32] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7091.24, Accuracy = 0.11, Loss = 2.300
[2019-11-28 15:32] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7265.81, Accuracy = 0.10, Loss = 2.308
[2019-11-28 15:32] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7019.11, Accuracy = 0.13, Loss = 2.308
[2019-11-28 15:32] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6976.06, Accuracy = 0.10, Loss = 2.295
[2019-11-28 15:32] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7009.49, Accuracy = 0.08, Loss = 2.315
[2019-11-28 15:32] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7059.45, Accuracy = 0.09, Loss = 2.323
[2019-11-28 15:32] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7073.49, Accuracy = 0.09, Loss = 2.313
[2019-11-28 15:32] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7036.32, Accuracy = 0.08, Loss = 2.323
[2019-11-28 15:32] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7076.38, Accuracy = 0.12, Loss = 2.305
[2019-11-28 15:32] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7141.24, Accuracy = 0.14, Loss = 2.293
[2019-11-28 15:32] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7130.14, Accuracy = 0.12, Loss = 2.325
[2019-11-28 15:32] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7074.52, Accuracy = 0.10, Loss = 2.307
[2019-11-28 15:32] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7189.43, Accuracy = 0.13, Loss = 2.304
[2019-11-28 15:32] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7145.89, Accuracy = 0.11, Loss = 2.293
[2019-11-28 15:32] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7058.52, Accuracy = 0.16, Loss = 2.289
[2019-11-28 15:32] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7023.52, Accuracy = 0.10, Loss = 2.306
[2019-11-28 15:32] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7123.99, Accuracy = 0.06, Loss = 2.310
[2019-11-28 15:32] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7101.56, Accuracy = 0.10, Loss = 2.295
[2019-11-28 15:32] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7117.76, Accuracy = 0.12, Loss = 2.299
[2019-11-28 15:32] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7254.13, Accuracy = 0.12, Loss = 2.293
[2019-11-28 15:32] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6942.60, Accuracy = 0.12, Loss = 2.316
[2019-11-28 15:32] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7111.44, Accuracy = 0.15, Loss = 2.285
[2019-11-28 15:32] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7099.31, Accuracy = 0.12, Loss = 2.310
[2019-11-28 15:32] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7250.02, Accuracy = 0.11, Loss = 2.332
[2019-11-28 15:32] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7451.16, Accuracy = 0.14, Loss = 2.309
[2019-11-28 15:32] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7012.24, Accuracy = 0.12, Loss = 2.295
[2019-11-28 15:32] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7072.75, Accuracy = 0.14, Loss = 2.314
[2019-11-28 15:32] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7094.99, Accuracy = 0.07, Loss = 2.328
[2019-11-28 15:32] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7063.16, Accuracy = 0.16, Loss = 2.301
[2019-11-28 15:32] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7112.76, Accuracy = 0.13, Loss = 2.311
[2019-11-28 15:32] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7073.49, Accuracy = 0.07, Loss = 2.317
[2019-11-28 15:32] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7129.38, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:32] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7140.57, Accuracy = 0.08, Loss = 2.317
[2019-11-28 15:32] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7045.64, Accuracy = 0.11, Loss = 2.297
[2019-11-28 15:32] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7056.48, Accuracy = 0.20, Loss = 2.114
[2019-11-28 15:32] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7036.96, Accuracy = 0.23, Loss = 1.986
[2019-11-28 15:32] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7050.82, Accuracy = 0.26, Loss = 1.895
[2019-11-28 15:32] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7099.59, Accuracy = 0.20, Loss = 1.879
[2019-11-28 15:32] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7156.56, Accuracy = 0.16, Loss = 1.973
[2019-11-28 15:32] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7020.86, Accuracy = 0.23, Loss = 1.883
[2019-11-28 15:32] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7022.97, Accuracy = 0.30, Loss = 1.791
[2019-11-28 15:32] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7058.33, Accuracy = 0.24, Loss = 1.861
[2019-11-28 15:32] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7102.03, Accuracy = 0.20, Loss = 1.877
[2019-11-28 15:32] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7093.40, Accuracy = 0.15, Loss = 1.977
[2019-11-28 15:32] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7025.82, Accuracy = 0.23, Loss = 1.898
[2019-11-28 15:32] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7103.25, Accuracy = 0.19, Loss = 1.941
[2019-11-28 15:32] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7077.22, Accuracy = 0.29, Loss = 1.751
[2019-11-28 15:32] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7120.49, Accuracy = 0.24, Loss = 1.902
[2019-11-28 15:32] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7089.93, Accuracy = 0.14, Loss = 1.957
[2019-11-28 15:32] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7051.38, Accuracy = 0.20, Loss = 1.914
[2019-11-28 15:32] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7150.84, Accuracy = 0.16, Loss = 1.966
[2019-11-28 15:32] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7091.71, Accuracy = 0.28, Loss = 1.848
[2019-11-28 15:32] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6905.80, Accuracy = 0.16, Loss = 1.870
[2019-11-28 15:32] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7006.93, Accuracy = 0.23, Loss = 1.869
[2019-11-28 15:32] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7144.75, Accuracy = 0.16, Loss = 1.832
[2019-11-28 15:32] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7037.79, Accuracy = 0.16, Loss = 2.057
[2019-11-28 15:32] Train Step 1530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7092.93, Accuracy = 0.23, Loss = 1.830
[2019-11-28 15:32] Train Step 1540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7113.98, Accuracy = 0.26, Loss = 1.841
[2019-11-28 15:32] Train Step 1550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7053.42, Accuracy = 0.20, Loss = 1.825
[2019-11-28 15:32] Train Step 1560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7096.49, Accuracy = 0.22, Loss = 1.828
[2019-11-28 15:32] Train Step 1570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7155.51, Accuracy = 0.20, Loss = 1.817
[2019-11-28 15:32] Train Step 1580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7019.39, Accuracy = 0.21, Loss = 1.888
[2019-11-28 15:32] Train Step 1590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7038.44, Accuracy = 0.20, Loss = 1.843
[2019-11-28 15:32] Train Step 1600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7076.38, Accuracy = 0.21, Loss = 1.978
[2019-11-28 15:32] Train Step 1610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7017.74, Accuracy = 0.16, Loss = 2.290
[2019-11-28 15:32] Train Step 1620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7097.34, Accuracy = 0.12, Loss = 2.315
[2019-11-28 15:32] Train Step 1630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7137.63, Accuracy = 0.12, Loss = 2.289
[2019-11-28 15:32] Train Step 1640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7052.12, Accuracy = 0.14, Loss = 2.314
[2019-11-28 15:32] Train Step 1650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7053.33, Accuracy = 0.09, Loss = 2.315
[2019-11-28 15:32] Train Step 1660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7099.87, Accuracy = 0.10, Loss = 2.314
[2019-11-28 15:32] Train Step 1670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7014.71, Accuracy = 0.09, Loss = 2.311
[2019-11-28 15:32] Train Step 1680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7082.45, Accuracy = 0.11, Loss = 2.307
[2019-11-28 15:32] Train Step 1690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7023.15, Accuracy = 0.15, Loss = 2.307
[2019-11-28 15:32] Train Step 1700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7135.26, Accuracy = 0.09, Loss = 2.329
[2019-11-28 15:32] Train Step 1710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7104.85, Accuracy = 0.12, Loss = 2.288
[2019-11-28 15:32] Train Step 1720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7094.34, Accuracy = 0.14, Loss = 2.300
[2019-11-28 15:32] Train Step 1730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6993.33, Accuracy = 0.12, Loss = 2.314
