ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6207.89, Accuracy = 0.15, Loss = 2.301
[2019-11-27 18:07] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2650.08, Accuracy = 0.91, Loss = 0.514
[2019-11-27 18:07] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2634.55, Accuracy = 0.89, Loss = 0.532
[2019-11-27 18:07] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2632.49, Accuracy = 0.80, Loss = 0.604
[2019-11-27 18:07] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2700.20, Accuracy = 0.84, Loss = 0.538
[2019-11-27 18:07] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2634.64, Accuracy = 0.88, Loss = 0.467
[2019-11-27 18:07] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.71, Accuracy = 0.58, Loss = 0.846
[2019-11-27 18:07] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2645.81, Accuracy = 0.63, Loss = 0.803
[2019-11-27 18:07] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2700.98, Accuracy = 0.71, Loss = 0.704
[2019-11-27 18:07] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2640.30, Accuracy = 0.77, Loss = 0.549
[2019-11-27 18:07] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.15, Accuracy = 0.85, Loss = 0.488
[2019-11-27 18:07] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.10, Accuracy = 0.91, Loss = 0.441
[2019-11-27 18:07] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2745.19, Accuracy = 0.83, Loss = 0.516
[2019-11-27 18:07] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3002.40, Accuracy = 0.90, Loss = 0.412
[2019-11-27 18:07] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2747.10, Accuracy = 0.90, Loss = 0.409
[2019-11-27 18:07] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.33, Accuracy = 0.70, Loss = 0.794
[2019-11-27 18:07] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2718.35, Accuracy = 0.73, Loss = 0.636
[2019-11-27 18:07] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2709.61, Accuracy = 0.73, Loss = 0.601
[2019-11-27 18:07] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2722.17, Accuracy = 0.82, Loss = 0.464
[2019-11-27 18:07] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2663.78, Accuracy = 0.97, Loss = 0.326
[2019-11-27 18:07] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.24, Accuracy = 0.83, Loss = 0.439
[2019-11-27 18:07] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2661.29, Accuracy = 0.93, Loss = 0.357
[2019-11-27 18:07] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2662.35, Accuracy = 0.90, Loss = 0.367
[2019-11-27 18:07] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.02, Accuracy = 0.95, Loss = 0.287
[2019-11-27 18:07] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.39, Accuracy = 0.96, Loss = 0.273
[2019-11-27 18:07] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.52, Accuracy = 0.96, Loss = 0.255
[2019-11-27 18:07] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.11, Accuracy = 0.84, Loss = 0.477
[2019-11-27 18:07] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.18, Accuracy = 0.93, Loss = 0.281
[2019-11-27 18:07] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2769.75, Accuracy = 0.95, Loss = 0.239
[2019-11-27 18:07] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2667.15, Accuracy = 0.98, Loss = 0.246
[2019-11-27 18:07] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2758.28, Accuracy = 0.95, Loss = 0.212
[2019-11-27 18:07] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.46, Accuracy = 0.95, Loss = 0.233
[2019-11-27 18:07] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2645.08, Accuracy = 0.95, Loss = 0.217
[2019-11-27 18:07] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.30, Accuracy = 0.98, Loss = 0.180
[2019-11-27 18:07] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.70, Accuracy = 0.97, Loss = 0.181
[2019-11-27 18:07] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2701.93, Accuracy = 0.97, Loss = 0.148
[2019-11-27 18:07] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2552.57, Accuracy = 0.98, Loss = 0.162
[2019-11-27 18:07] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.61, Accuracy = 0.98, Loss = 0.139
[2019-11-27 18:07] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2615.31, Accuracy = 0.93, Loss = 0.195
[2019-11-27 18:07] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.87, Accuracy = 0.95, Loss = 0.216
[2019-11-27 18:07] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2588.56, Accuracy = 1.00, Loss = 0.126
[2019-11-27 18:07] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.03, Accuracy = 0.98, Loss = 0.146
[2019-11-27 18:07] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2625.50, Accuracy = 0.70, Loss = 0.880
[2019-11-27 18:07] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2655.08, Accuracy = 1.00, Loss = 0.104
[2019-11-27 18:07] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.01, Accuracy = 0.97, Loss = 0.146
[2019-11-27 18:07] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.93, Accuracy = 0.88, Loss = 0.263
[2019-11-27 18:07] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.19, Accuracy = 0.98, Loss = 0.107
[2019-11-27 18:07] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.26, Accuracy = 0.98, Loss = 0.103
[2019-11-27 18:07] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.73, Accuracy = 0.97, Loss = 0.135
[2019-11-27 18:07] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2675.69, Accuracy = 0.95, Loss = 0.166
[2019-11-27 18:07] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.08, Accuracy = 0.99, Loss = 0.114
[2019-11-27 18:07] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.12, Accuracy = 0.98, Loss = 0.107
[2019-11-27 18:07] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.70, Accuracy = 0.77, Loss = 0.769
[2019-11-27 18:07] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.69, Accuracy = 0.98, Loss = 0.095
[2019-11-27 18:07] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.93, Accuracy = 0.99, Loss = 0.074
[2019-11-27 18:07] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2738.19, Accuracy = 0.99, Loss = 0.052
[2019-11-27 18:07] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2678.97, Accuracy = 0.99, Loss = 0.050
[2019-11-27 18:07] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.67, Accuracy = 0.99, Loss = 0.048
[2019-11-27 18:07] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2640.55, Accuracy = 0.98, Loss = 0.095
[2019-11-27 18:07] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2683.94, Accuracy = 0.98, Loss = 0.108
[2019-11-27 18:07] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.60, Accuracy = 0.95, Loss = 0.135
[2019-11-27 18:07] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2657.97, Accuracy = 0.98, Loss = 0.059
[2019-11-27 18:07] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2618.54, Accuracy = 0.95, Loss = 0.167
[2019-11-27 18:07] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.50, Accuracy = 0.83, Loss = 0.238
[2019-11-27 18:07] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2703.48, Accuracy = 0.97, Loss = 0.136
[2019-11-27 18:07] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.50, Accuracy = 1.00, Loss = 0.044
[2019-11-27 18:07] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2702.39, Accuracy = 1.00, Loss = 0.061
[2019-11-27 18:07] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2631.33, Accuracy = 0.82, Loss = 0.562
[2019-11-27 18:07] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.40, Accuracy = 0.98, Loss = 0.073
[2019-11-27 18:07] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2621.86, Accuracy = 0.88, Loss = 0.253
[2019-11-27 18:07] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2629.67, Accuracy = 1.00, Loss = 0.034
[2019-11-27 18:07] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2709.17, Accuracy = 0.94, Loss = 0.130
[2019-11-27 18:07] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2662.15, Accuracy = 0.84, Loss = 0.332
[2019-11-27 18:07] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.53, Accuracy = 0.98, Loss = 0.088
[2019-11-27 18:07] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2618.35, Accuracy = 0.98, Loss = 0.063
[2019-11-27 18:07] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.69, Accuracy = 0.99, Loss = 0.072
[2019-11-27 18:07] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2660.08, Accuracy = 0.99, Loss = 0.037
[2019-11-27 18:07] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2681.18, Accuracy = 1.00, Loss = 0.011
[2019-11-27 18:07] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2716.86, Accuracy = 1.00, Loss = 0.010
[2019-11-27 18:07] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2660.90, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:07] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.42, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:07] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2598.16, Accuracy = 1.00, Loss = 0.006
[2019-11-27 18:07] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2656.25, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  20 ------------------------

[2019-11-27 18:07] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.44, Accuracy = 0.09, Loss = 2.306
[2019-11-27 18:07] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2653.04, Accuracy = 0.09, Loss = 2.332
[2019-11-27 18:07] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2695.57, Accuracy = 0.06, Loss = 2.305
[2019-11-27 18:07] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.15, Accuracy = 0.11, Loss = 2.297
[2019-11-27 18:07] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2662.40, Accuracy = 0.11, Loss = 2.316
[2019-11-27 18:07] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.70, Accuracy = 0.10, Loss = 2.304
[2019-11-27 18:07] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2622.84, Accuracy = 0.11, Loss = 2.305
[2019-11-27 18:07] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.78, Accuracy = 0.10, Loss = 2.307
[2019-11-27 18:07] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2715.17, Accuracy = 0.12, Loss = 2.300
[2019-11-27 18:07] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2675.07, Accuracy = 0.12, Loss = 2.299
[2019-11-27 18:07] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2720.94, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:08] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2553.83, Accuracy = 0.10, Loss = 2.305
[2019-11-27 18:08] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2690.27, Accuracy = 0.10, Loss = 2.301
[2019-11-27 18:08] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2698.62, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:08] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2709.47, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:08] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2700.41, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:08] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2662.31, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:08] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2714.65, Accuracy = 0.13, Loss = 2.298
[2019-11-27 18:08] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2683.50, Accuracy = 0.06, Loss = 2.308
[2019-11-27 18:08] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2752.25, Accuracy = 0.11, Loss = 2.306
[2019-11-27 18:08] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2690.81, Accuracy = 0.07, Loss = 2.305
[2019-11-27 18:08] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2731.96, Accuracy = 0.09, Loss = 2.298
[2019-11-27 18:08] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.43, Accuracy = 0.04, Loss = 2.311
[2019-11-27 18:08] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.63, Accuracy = 0.11, Loss = 2.297
[2019-11-27 18:08] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2681.32, Accuracy = 0.09, Loss = 2.306
[2019-11-27 18:08] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2713.47, Accuracy = 0.15, Loss = 2.275
[2019-11-27 18:08] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.18, Accuracy = 0.09, Loss = 2.486
[2019-11-27 18:08] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2729.50, Accuracy = 0.09, Loss = 2.281
[2019-11-27 18:08] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2652.85, Accuracy = 0.12, Loss = 2.194
[2019-11-27 18:08] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2690.76, Accuracy = 0.24, Loss = 2.139
[2019-11-27 18:08] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2661.24, Accuracy = 0.23, Loss = 2.035
[2019-11-27 18:08] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.95, Accuracy = 0.12, Loss = 2.145
[2019-11-27 18:08] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.26, Accuracy = 0.18, Loss = 1.910
[2019-11-27 18:08] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2681.46, Accuracy = 0.30, Loss = 1.822
[2019-11-27 18:08] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.01, Accuracy = 0.21, Loss = 1.812
[2019-11-27 18:08] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.98, Accuracy = 0.27, Loss = 1.723
[2019-11-27 18:08] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2689.46, Accuracy = 0.23, Loss = 1.760
[2019-11-27 18:08] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2737.57, Accuracy = 0.20, Loss = 1.725
[2019-11-27 18:08] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.10, Accuracy = 0.21, Loss = 1.626
[2019-11-27 18:08] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2660.50, Accuracy = 0.34, Loss = 1.485
[2019-11-27 18:08] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2678.94, Accuracy = 0.29, Loss = 1.512
[2019-11-27 18:08] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2631.81, Accuracy = 0.25, Loss = 1.499
[2019-11-27 18:08] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.94, Accuracy = 0.34, Loss = 1.414
[2019-11-27 18:08] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2641.41, Accuracy = 0.20, Loss = 1.416
[2019-11-27 18:08] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.90, Accuracy = 0.23, Loss = 1.364
[2019-11-27 18:08] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2657.33, Accuracy = 0.31, Loss = 1.321
[2019-11-27 18:08] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2689.30, Accuracy = 0.22, Loss = 1.396
[2019-11-27 18:08] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2668.68, Accuracy = 0.17, Loss = 1.414
[2019-11-27 18:08] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2566.41, Accuracy = 0.26, Loss = 1.360
[2019-11-27 18:08] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2705.28, Accuracy = 0.24, Loss = 1.333
[2019-11-27 18:08] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2666.01, Accuracy = 0.21, Loss = 1.283
[2019-11-27 18:08] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2700.95, Accuracy = 0.30, Loss = 1.199
[2019-11-27 18:08] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2688.84, Accuracy = 0.29, Loss = 1.349
[2019-11-27 18:08] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2712.40, Accuracy = 0.28, Loss = 1.252
[2019-11-27 18:08] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2733.32, Accuracy = 0.31, Loss = 1.258
[2019-11-27 18:08] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2608.33, Accuracy = 0.26, Loss = 1.168
[2019-11-27 18:08] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.42, Accuracy = 0.20, Loss = 1.268
[2019-11-27 18:08] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.31, Accuracy = 0.23, Loss = 1.244
[2019-11-27 18:08] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.70, Accuracy = 0.27, Loss = 1.159
[2019-11-27 18:08] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3010.04, Accuracy = 0.16, Loss = 1.086
[2019-11-27 18:08] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2680.13, Accuracy = 0.22, Loss = 1.053
[2019-11-27 18:08] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2663.38, Accuracy = 0.30, Loss = 1.042
[2019-11-27 18:08] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2648.93, Accuracy = 0.45, Loss = 0.916
[2019-11-27 18:08] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2758.52, Accuracy = 0.38, Loss = 0.936
[2019-11-27 18:08] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2665.63, Accuracy = 0.30, Loss = 1.020
[2019-11-27 18:08] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2727.67, Accuracy = 0.31, Loss = 0.957
[2019-11-27 18:08] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.77, Accuracy = 0.51, Loss = 0.805
[2019-11-27 18:08] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2619.39, Accuracy = 0.64, Loss = 0.718
[2019-11-27 18:08] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2681.41, Accuracy = 0.54, Loss = 0.741
[2019-11-27 18:08] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.26, Accuracy = 0.52, Loss = 0.875
[2019-11-27 18:08] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2650.60, Accuracy = 0.30, Loss = 0.948
[2019-11-27 18:08] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.14, Accuracy = 0.31, Loss = 1.087
[2019-11-27 18:08] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2715.98, Accuracy = 0.51, Loss = 0.754
[2019-11-27 18:08] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2698.20, Accuracy = 0.31, Loss = 0.883
[2019-11-27 18:08] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2719.39, Accuracy = 0.21, Loss = 0.974
[2019-11-27 18:08] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.93, Accuracy = 0.51, Loss = 1.004
[2019-11-27 18:08] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.11, Accuracy = 0.66, Loss = 0.714
[2019-11-27 18:08] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2689.02, Accuracy = 0.89, Loss = 0.548
